	sequences per sample	iteration	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
alpha_rarefaction_7350_9.txt	7350	9	1719.53846154	4077.60899654	3170.2244898	n/a	3539.11801242	2091.0	1726.68644068	1195.50892857	2014.15568862	1820.62359551	1699.68421053	3250.19339623	3287.06818182	1867.51744186	2318.27710843	1811.1257485	1785.84615385	1255.65734266	1940.59090909	1704.04	1257.5	1861.36641221	1758.0955414	1420.95192308	1778.76923077	1877.22137405	1808.32352941	1518.57142857	1691.35714286	1769.11111111	1905.2392638	1792.61016949	1611.91056911	n/a	1598.48795181	1979.56287425	1744.05405405	n/a	n/a	1869.90196078	1533.32432432	2186.30573248	1621.46385542	n/a	n/a	n/a	1744.06134969	1712.5	1667.82222222	1878.22368421	1678.48888889	n/a	n/a	1396.4893617	1778.0982659	n/a	2035.19760479	1848.82467532	n/a	n/a	1960.73529412	1888.2287234	2069.64457831	1673.41509434	1520.23076923	1715.50625	1921.48795181	1216.25225225	1697.92727273	1933.01923077	2122.18461538	1882.01734104	1746.03937008	1771.22758621	1445.51764706	1579.45398773	1727.76190476	1585.0	1990.80555556	1698.20338983	n/a	n/a	1950.12751678	2038.31818182	1536.00740741	1964.56149733	1497.0617284	1815.00689655	1736.95263158	n/a	1695.27142857	n/a	n/a	n/a	n/a	1647.00793651
alpha_rarefaction_8818_0.txt	8818	0	1888.8625	4683.56896552	3601.0	n/a	4096.25304878	2240.27272727	1725.78431373	1340.17857143	1952.2	1902.375	1850.47894737	3552.06224066	3649.14516129	1958.2642487	2427.22335025	2003.68674699	1971.60606061	1408.63194444	2005.83636364	1846.47272727	1424.18181818	1910.22580645	1833.62130178	1718.02830189	1862.15151515	1857.71523179	1798.60135135	1678.32608696	1779.80392157	1975.0	1939.52150538	1832.73943662	1632.32089552	n/a	2053.86896552	2156.38068182	1739.67213115	n/a	n/a	1983.41176471	1506.54794521	2216.92857143	1891.72151899	n/a	n/a	n/a	1780.78074866	1812.94	1741.50331126	1910.14516129	1790.77419355	n/a	n/a	1444.68493151	1812.80310881	n/a	2300.69148936	1917.14754098	n/a	n/a	2104.51898734	2139.58100559	2218.25	n/a	1583.44202899	1798.88439306	1980.65909091	n/a	1910.49079755	2179.65217391	2230.36363636	1892.44723618	1658.23225806	1861.01734104	1678.22641509	n/a	n/a	1649.65030675	n/a	1827.18939394	n/a	n/a	1880.67039106	2094.75728155	1631.04081633	n/a	1618.33928571	1979.22377622	1878.77889447	n/a	1794.38953488	n/a	n/a	n/a	n/a	1630.7804878
alpha_rarefaction_8818_1.txt	8818	1	1950.14965986	4347.95283019	3493.9379562	n/a	3968.10714286	2313.93513514	1736.34246575	1443.54205607	2359.72727273	2162.87428571	1873.26404494	3328.91322314	4050.31578947	2120.15909091	2204.17391304	2035.29378531	1998.47272727	1409.82014388	2190.76470588	1741.05202312	1451.98561151	1860.31168831	2022.81756757	1442.05172414	1908.58709677	1770.875	1808.73584906	1503.63924051	1785.50331126	1964.00606061	2217.13207547	1672.29090909	1626.57251908	n/a	2080.68421053	2220.975	1740.50828729	n/a	n/a	1932.53370787	1402.24832215	2267.11290323	1791.69398907	n/a	n/a	n/a	2016.47272727	1703.71929825	1788.14482759	1981.00609756	1924.00653595	n/a	n/a	1578.88732394	2006.5326087	n/a	2118.955	1936.12565445	n/a	n/a	2212.02173913	2238.88622754	2059.07936508	n/a	1591.44366197	1896.42622951	1980.94318182	n/a	1786.22807018	2113.64130435	2246.57142857	2008.05524862	1865.14788732	1793.53846154	1721.00628931	n/a	n/a	1708.53333333	n/a	1836.51492537	n/a	n/a	1893.24870466	2123.00518135	1591.02	n/a	1740.06451613	1951.81481481	1856.56701031	n/a	2003.12751678	n/a	n/a	n/a	n/a	1832.70289855
alpha_rarefaction_8818_2.txt	8818	2	1787.97093023	4515.73801917	3200.80970149	n/a	4096.4012945	2138.63235294	1625.50684932	1353.94915254	2184.6	2034.15300546	1838.82258065	3524.01271186	3800.26086957	1893.77435897	2361.21827411	1855.25	1855.03550296	1396.66666667	2155.16455696	1909.10179641	1553.27692308	1900.27741935	1864.47159091	1559.17073171	1662.96531792	1783.03821656	1745.49681529	1739.7593985	1720.29411765	2057.625	1944.00558659	1722.10666667	1817.64227642	n/a	1958.77707006	2196.13953488	1790.10465116	n/a	n/a	1872.03243243	1437.23225806	2303.44385027	1943.95348837	n/a	n/a	n/a	2008.02906977	1542.56521739	1744.53061224	1803.72093023	1801.20666667	n/a	n/a	1502.9	1892.19565217	n/a	2043.1372549	1975.17283951	n/a	n/a	2112.48076923	2210.89772727	2022.86666667	n/a	1656.33333333	1727.15555556	1926.6557377	n/a	1780.9893617	1936.85106383	2138.02790698	1971.05524862	1791.58227848	1867.43292683	1922.91366906	n/a	n/a	1673.56287425	n/a	1750.72142857	n/a	n/a	1969.65730337	2011.34722222	1611.52027027	n/a	1610.34969325	1935.26785714	1925.53225806	n/a	1705.63068182	n/a	n/a	n/a	n/a	1670.02684564
alpha_rarefaction_8818_3.txt	8818	3	1976.99350649	4671.73114754	3726.21912351	n/a	4290.88854489	2071.53225806	1937.728	1418.89108911	2115.98275862	2065.16	1889.48404255	3651.125	3883.4122449	1950.83937824	2311.81909548	1857.52	1924.66091954	1447.40145985	1973.70440252	2021.28025478	1673.43269231	1903.79166667	1882.00591716	1763.78	1734.2849162	1948.28571429	1835.47019868	1821.43939394	1642.85882353	1929.92857143	2074.88068182	1666.29032258	1632.02272727	n/a	1924.61403509	2076.69565217	1905.69325153	n/a	n/a	1965.75568182	1605.25757576	2260.00529101	1875.6686747	n/a	n/a	n/a	1913.12280702	1947.47368421	1576.60264901	1807.88108108	1780.87741935	n/a	n/a	1539.63225806	2084.70238095	n/a	2215.48387097	2017.88823529	n/a	n/a	1937.96296296	1930.35	1853.53658537	n/a	1598.39705882	2064.75438596	2077.50819672	n/a	1818.60427807	2168.26470588	2187.26635514	1902.34715026	1737.68627451	1911.42948718	1765.61038961	n/a	n/a	1726.53012048	n/a	1787.45	n/a	n/a	1992.96610169	2087.18686869	1576.69178082	n/a	1662.34782609	1849.08988764	1916.03076923	n/a	1699.23076923	n/a	n/a	n/a	n/a	1792.11486486
alpha_rarefaction_8818_4.txt	8818	4	1939.41509434	4320.66666667	3640.37209302	n/a	3722.98270893	2108.05527638	1662.3381295	1674.62921348	2173.37288136	2126.05494505	1865.18644068	3475.0	3787.60330579	2016.85106383	2375.6119403	1907.08333333	1886.0	1444.06756757	2013.88819876	1922.1192053	1462.61904762	2010.22377622	1797.02906977	1605.98113208	1715.10169492	1821.85135135	1959.70833333	1862.88372093	1728.01315789	1916.75675676	2017.18644068	1762.87162162	1665.66666667	n/a	1946.625	2050.61052632	1766.24864865	n/a	n/a	1995.10465116	1550.04137931	2212.13812155	1860.53529412	n/a	n/a	n/a	1872.51612903	1657.33536585	1639.53896104	1813.04918033	1791.08333333	n/a	n/a	1662.35507246	1878.17112299	n/a	2213.97905759	1987.94318182	n/a	n/a	1962.48795181	2057.36065574	1989.08205128	n/a	1575.67391304	1977.06666667	2095.36809816	n/a	1861.44067797	2146.3372093	2215.18099548	2045.67039106	1607.91304348	1950.52317881	1601.77906977	n/a	n/a	1631.5	n/a	1809.7972028	n/a	n/a	1803.38461538	2043.57075472	1630.54545455	n/a	1688.53947368	2033.95857988	1930.83606557	n/a	1709.81818182	n/a	n/a	n/a	n/a	1780.50344828
alpha_rarefaction_8818_5.txt	8818	5	1751.5698324	4662.67118644	3514.2	n/a	4295.45	2157.07537688	1691.86131387	1267.0	2047.57004831	2026.50537634	1830.94382022	3744.40789474	3948.14479638	2042.24861878	2204.89201878	1923.08379888	2005.21818182	1386.70588235	1976.05464481	1905.81818182	1456.54615385	1764.50617284	1753.33333333	1630.625	1774.03680982	1795.47953216	1752.50980392	1825.27692308	1762.10344828	1884.72774869	1748.3015873	1873.54347826	1766.56	n/a	1953.375	2049.7	1723.38983051	n/a	n/a	1941.05714286	1576.11940299	2321.50549451	1888.05780347	n/a	n/a	n/a	1887.85106383	1715.27607362	1774.9	1663.26775956	1958.68666667	n/a	n/a	1585.08088235	1903.97340426	n/a	2138.91666667	2029.08108108	n/a	n/a	2096.58064516	2083.7393617	2126.8839779	n/a	1550.96478873	1822.36931818	1955.08571429	n/a	1776.13253012	1960.29319372	2162.69339623	1970.11864407	1808.60135135	1923.65030675	1801.7	n/a	n/a	1679.35185185	n/a	1787.58333333	n/a	n/a	2001.20958084	2091.35294118	1548.72077922	n/a	1622.05063291	1906.90532544	1984.50555556	n/a	1925.13636364	n/a	n/a	n/a	n/a	1638.63291139
alpha_rarefaction_8818_6.txt	8818	6	2241.20437956	4128.48623853	3421.21428571	n/a	4059.70940171	1980.17142857	1772.8807947	1440.35	2002.015	2004.53333333	1803.28272251	3359.75746269	3522.61176471	1977.83157895	2307.62135922	1881.25555556	1844.89010989	1467.23943662	2051.14110429	1789.0505618	1580.79032258	1774.10322581	1803.78571429	1627.82644628	1821.77027027	1793.62804878	1845.05063291	1725.16083916	1628.92814371	2024.60869565	1960.75568182	1830.33950617	1593.96992481	n/a	1752.68571429	2204.16374269	1752.30167598	n/a	n/a	1993.33526012	1507.04316547	2219.82978723	1934.00564972	n/a	n/a	n/a	1879.375	1911.12413793	1657.61267606	1855.6827957	1819.49668874	n/a	n/a	1469.83916084	1901.14814815	n/a	2058.27272727	2040.85882353	n/a	n/a	2033.13548387	2103.50515464	1969.70769231	n/a	1529.84496124	1973.25675676	1939.80203046	n/a	1931.94578313	1906.83673469	2099.27830189	1892.15706806	1700.5	1998.24840764	1614.70588235	n/a	n/a	1641.01829268	n/a	1794.93333333	n/a	n/a	1952.79569892	2137.64	1716.73913043	n/a	1623.25149701	1807.10344828	1923.17112299	n/a	1713.44751381	n/a	n/a	n/a	n/a	1848.06716418
alpha_rarefaction_8818_7.txt	8818	7	1907.94936709	4317.06089744	3365.67169811	n/a	3759.95819936	2212.40540541	1621.06896552	1415.7826087	2085.55154639	1972.74226804	1956.81818182	3546.19469027	3802.36111111	2032.51612903	2155.82692308	1965.25423729	1787.43	1446.42068966	1993.69318182	1837.72727273	1477.00763359	1671.24855491	1942.88819876	1614.18918919	1794.00606061	1746.4	1773.22580645	1743.17266187	1691.9125	2030.22360248	1929.41935484	1728.86956522	1505.36486486	n/a	1911.83333333	2193.89759036	1766.63276836	n/a	n/a	1955.05649718	1474.47482014	2139.27894737	1847.34161491	n/a	n/a	n/a	1745.53846154	1755.53614458	1758.26451613	1813.84153005	1984.14383562	n/a	n/a	1785.67692308	1821.16267943	n/a	2190.75690608	2195.11184211	n/a	n/a	1984.96969697	2187.28658537	2079.5	n/a	1547.31468531	1768.33707865	1874.83980583	n/a	1920.4375	2037.14814815	2265.57399103	1959.41935484	1883.0	1947.04109589	1698.15151515	n/a	n/a	1578.47928994	n/a	1735.78231293	n/a	n/a	2025.05202312	2134.88613861	1563.42138365	n/a	1675.66666667	1711.89010989	1917.4611399	n/a	1810.41509434	n/a	n/a	n/a	n/a	1692.04
alpha_rarefaction_8818_8.txt	8818	8	1867.01734104	4253.68322981	3355.49280576	n/a	4235.53094463	2078.1641791	1704.8	1354.68103448	2115.35294118	2079.13559322	2002.25316456	3335.56790123	3638.2	2037.50537634	2300.50505051	2048.26973684	1822.03157895	1494.4765625	2060.57692308	1881.5	1415.79856115	1971.93421053	1929.92727273	1635.16216216	1730.71856287	1819.66666667	1845.90441176	1741.26865672	1599.51123596	1969.14	2145.90184049	1699.01935484	1716.41911765	n/a	1919.18518519	2055.32	1776.9005848	n/a	n/a	1999.38953488	1656.68217054	2248.34636872	1845.69318182	n/a	n/a	n/a	2192.02	1837.57246377	1786.06944444	1903.32163743	1769.01342282	n/a	n/a	1734.51162791	1967.00552486	n/a	2056.78947368	2090.63276836	n/a	n/a	2016.19375	2269.75862069	2092.39779006	n/a	1695.08088235	1918.61538462	2184.82758621	n/a	1957.49044586	2111.03825137	2238.6	2004.7393617	1728.00636943	2033.19594595	1688.675	n/a	n/a	1653.81818182	n/a	1831.63829787	n/a	n/a	1906.51704545	2087.4047619	1635.01986755	n/a	1625.88823529	1921.38888889	1878.23809524	n/a	1678.10869565	n/a	n/a	n/a	n/a	1620.66037736
alpha_rarefaction_8818_9.txt	8818	9	1839.77777778	4419.61038961	3632.73306773	n/a	3721.23495702	2105.10994764	1731.35714286	1540.65346535	2215.69398907	1832.47058824	1818.24157303	3939.55050505	4024.75336323	1977.03389831	2413.30851064	1930.66091954	1866.0877193	1470.00740741	1923.62068966	1956.53642384	1576.62831858	1770.1257485	1757.00555556	1657.51401869	1933.94078947	1734.29608939	1794.0617284	1625.92307692	1817.80645161	1895.55555556	1901.48404255	1769.87741935	1803.31034483	n/a	1818.0	2055.86440678	1799.40555556	n/a	n/a	1968.75568182	1522.0212766	2229.68181818	1887.625	n/a	n/a	n/a	2023.67977528	1929.94852941	1691.9	1747.14973262	1873.85106383	n/a	n/a	1600.54	1955.12	n/a	2282.53333333	2154.68181818	n/a	n/a	2171.4375	2064.18461538	2192.24840764	n/a	1516.68918919	2015.18072289	2120.22560976	n/a	1789.59146341	1999.25490196	2398.56060606	2057.63529412	1661.35	1845.01754386	1663.7278481	n/a	n/a	1636.3	n/a	1769.68421053	n/a	n/a	1856.03333333	2007.12149533	1617.48076923	n/a	1650.20754717	1935.15642458	1924.13829787	n/a	1778.75438596	n/a	n/a	n/a	n/a	1732.93793103
alpha_rarefaction_10286_0.txt	10286	0	2080.91954023	4806.31024096	3939.86734694	n/a	4312.64225352	2328.5	1823.26451613	1377.46153846	2293.53191489	2101.64583333	2063.02906977	3734.05976096	4129.33333333	2135.03030303	2320.40611354	2024.19689119	1962.86263736	1612.84671533	2185.48404255	1903.24725275	1612.02068966	1925.6402439	1985.82352941	1852.95454545	1869.54891304	1791.20441989	1906.58522727	1731.35947712	1819.95882353	2211.28658537	2109.50520833	1893.13253012	1848.24832215	n/a	2034.00534759	2230.125	n/a	n/a	n/a	n/a	1546.80921053	2329.49056604	1959.27894737	n/a	n/a	n/a	1991.95939086	1941.82467532	1752.85234899	2004.75	1910.15923567	n/a	n/a	1829.30136986	1980.25380711	n/a	2329.76681614	2112.5	n/a	n/a	2160.53072626	2290.70769231	2267.89690722	n/a	1543.61111111	2209.89808917	2165.84020619	n/a	2029.8	2149.60301508	2313.08119658	2094.88059701	1866.55696203	1957.61538462	1909.79532164	n/a	n/a	n/a	n/a	1890.0	n/a	n/a	1998.9375	2205.32126697	n/a	n/a	n/a	1814.75471698	n/a	n/a	1740.36065574	n/a	n/a	n/a	n/a	1802.6686747
alpha_rarefaction_10286_1.txt	10286	1	1813.05291005	5074.14984709	3630.01639344	n/a	4439.87605634	2353.675	1622.59195402	1484.0	2258.2974359	2252.95454545	2085.42937853	3564.32258065	3947.50530035	2171.51515152	2371.60444444	1912.47894737	2027.23809524	1531.25174825	2145.8839779	2155.84810127	1601.80769231	2031.35185185	1916.29411765	1729.71794872	1989.80898876	2031.73493976	1935.67924528	1686.2866242	1848.42857143	2019.29069767	1992.24757282	1881.58598726	2010.17518248	n/a	1933.75543478	2436.54385965	n/a	n/a	n/a	n/a	1597.27950311	2447.34020619	2000.87931034	n/a	n/a	n/a	2034.47643979	2023.18181818	1961.23943662	2028.69767442	1838.98305085	n/a	n/a	1763.52413793	2095.49726776	n/a	2211.44954128	2193.54891304	n/a	n/a	2121.61666667	2231.0744186	2319.50588235	n/a	1530.66037736	2045.5	2229.16	n/a	2005.10465116	2010.17142857	2157.03543307	2027.85148515	2038.09489051	2006.51412429	1811.56906077	n/a	n/a	n/a	n/a	1954.77304965	n/a	n/a	1986.75	2234.75813953	n/a	n/a	n/a	2002.19889503	n/a	n/a	1818.53448276	n/a	n/a	n/a	n/a	1895.06535948
alpha_rarefaction_10286_2.txt	10286	2	1888.07978723	4489.74715909	3670.41071429	n/a	4257.18390805	2190.5	1908.37762238	1384.77777778	2305.08376963	2110.26829268	1990.06060606	3877.67588933	4076.86100386	2222.39593909	2338.44444444	2113.84615385	1845.04054054	1442.79220779	2144.53225806	2017.00571429	1641.74590164	1855.52486188	2004.16184971	1694.25	1813.9893617	1873.94382022	1921.10179641	1847.58333333	1714.32352941	2107.91935484	2094.50526316	1868.55952381	1653.56875	n/a	1926.37628866	2216.00502513	n/a	n/a	n/a	n/a	1605.86666667	2261.50462963	1774.19230769	n/a	n/a	n/a	1923.48803828	1860.77852349	1806.50595238	1927.11290323	1777.78212291	n/a	n/a	1659.18292683	2109.57978723	n/a	2415.97029703	2060.0	n/a	n/a	2087.4	2148.87962963	2247.52380952	n/a	1692.43918919	1863.28	2148.42857143	n/a	2287.23602484	2136.0	2173.524	2106.51578947	1971.15436242	2104.75438596	1721.9787234	n/a	n/a	n/a	n/a	1852.18300654	n/a	n/a	1976.78536585	2274.36619718	n/a	n/a	n/a	1999.93820225	n/a	n/a	1816.14634146	n/a	n/a	n/a	n/a	1866.22292994
alpha_rarefaction_10286_3.txt	10286	3	2140.80487805	4395.44505495	3854.85148515	n/a	4228.11714286	2133.1	1603.27439024	1687.0	2285.52238806	2344.66470588	2004.83769634	3542.07942238	3914.69642857	2206.60606061	2369.52752294	2045.28061224	1951.30726257	1484.21276596	2285.38596491	2014.0617284	1612.32374101	1956.18965517	2123.55487805	1681.97560976	1872.36956522	1986.63095238	2045.53020134	1935.52054795	1799.16	2176.26470588	2136.01470588	1910.7972028	1781.0	n/a	1950.55747126	2409.4695122	n/a	n/a	n/a	n/a	1626.45283019	2210.15625	1972.02702703	n/a	n/a	n/a	1997.22164948	2099.58064516	1809.8447205	2088.51744186	1879.58928571	n/a	n/a	1835.68666667	2065.00534759	n/a	2247.605	2188.53	n/a	n/a	2173.42073171	2128.36363636	2184.2287234	n/a	1563.21818182	2158.33333333	2273.82954545	n/a	2098.4301676	2177.19047619	2381.24886878	2055.65326633	1750.54022989	2080.58823529	1964.18421053	n/a	n/a	n/a	n/a	1826.70198675	n/a	n/a	2103.5326087	2159.27727273	n/a	n/a	n/a	1928.0	n/a	n/a	1856.04918033	n/a	n/a	n/a	n/a	1823.89240506
alpha_rarefaction_10286_4.txt	10286	4	1882.54891304	4694.23976608	3469.14199396	n/a	4295.88252149	2391.56185567	1819.44	1545.13934426	2405.94413408	2145.24630542	1905.21621622	3464.91872792	4413.7219917	2188.05263158	2346.22666667	2077.65714286	1986.84574468	1520.88732394	2258.25988701	1796.91489362	1606.20143885	1981.75438596	1850.08	1794.13274336	1867.51764706	1870.4301676	1811.26815642	2015.6	1779.05263158	2127.89010989	1953.87962963	1954.22641509	1801.73469388	n/a	2049.00571429	2202.00507614	n/a	n/a	n/a	n/a	1536.50943396	2372.0625	1933.44148936	n/a	n/a	n/a	2055.5	1912.92857143	1778.28301887	1803.52879581	1736.05555556	n/a	n/a	1729.08333333	2081.53225806	n/a	2397.47087379	2012.6119403	n/a	n/a	2096.98305085	2137.51184834	2222.3814433	n/a	1584.00617284	2239.44585987	2264.88622754	n/a	2160.48466258	2182.78947368	2207.75784753	2026.32178218	1868.59477124	2105.45614035	1920.45454545	n/a	n/a	n/a	n/a	1804.32075472	n/a	n/a	1962.15577889	2208.26146789	n/a	n/a	n/a	1944.51785714	n/a	n/a	1851.95652174	n/a	n/a	n/a	n/a	1870.48407643
alpha_rarefaction_10286_5.txt	10286	5	1948.11864407	4801.23030303	3773.5	n/a	4312.56359102	2387.37078652	1862.69375	1435.51282051	2278.40932642	2206.83673469	1991.96808511	3582.33574007	3754.59722222	2114.0	2386.74553571	1997.19270833	2062.5801105	1475.51948052	2216.57281553	2015.9408284	1631.11678832	1887.51764706	1983.7431694	1764.1826087	1964.30120482	1821.24864865	1830.0877193	1820.45098039	1657.77653631	2232.72413793	2198.0	2059.99337748	1579.34969325	n/a	1979.0	2117.64736842	n/a	n/a	n/a	n/a	1468.2	2364.925	1992.07894737	n/a	n/a	n/a	2065.5	1986.24827586	1872.71518987	1898.60103627	1851.01818182	n/a	n/a	1700.85714286	1967.84134615	n/a	2360.29255319	2101.05291005	n/a	n/a	2217.55865922	2132.84390244	2295.52061856	n/a	1553.91304348	1884.34715026	2151.30526316	n/a	1980.24324324	2217.22222222	2350.81578947	2187.22222222	1788.42580645	2085.77710843	1809.25949367	n/a	n/a	n/a	n/a	1879.09395973	n/a	n/a	2098.33152174	2211.12328767	n/a	n/a	n/a	1850.58823529	n/a	n/a	1845.70491803	n/a	n/a	n/a	n/a	1844.00641026
alpha_rarefaction_10286_6.txt	10286	6	1955.53846154	4364.81967213	3858.33797909	n/a	4542.87965616	2379.475	1813.49032258	1637.02912621	2371.38709677	2050.44660194	1885.5862069	3951.09489051	4166.23622047	2181.78645833	2431.48130841	2093.65384615	1993.95263158	1568.58598726	2120.23529412	2097.23529412	1642.78625954	1924.00564972	2013.38150289	1724.25862069	1889.65909091	2040.62179487	1944.61403509	1801.58227848	1884.32934132	2013.87931034	2122.18848168	2093.23376623	1811.0	n/a	2105.14906832	2347.11413043	n/a	n/a	n/a	n/a	1596.60264901	2335.40703518	1931.35135135	n/a	n/a	n/a	1862.53424658	1994.1125	1891.02547771	2096.25149701	2045.13496933	n/a	n/a	1687.54385965	2144.24864865	n/a	2191.94594595	2090.24324324	n/a	n/a	2060.51578947	2148.22488038	2009.79385965	n/a	1634.32191781	1974.15300546	2041.79274611	n/a	2016.5739645	2082.33333333	2408.59051724	2173.06557377	1914.22077922	2071.80225989	1649.88571429	n/a	n/a	n/a	n/a	1854.16891892	n/a	n/a	2171.78571429	2210.89140271	n/a	n/a	n/a	1862.47619048	n/a	n/a	1862.58602151	n/a	n/a	n/a	n/a	1863.22292994
alpha_rarefaction_10286_7.txt	10286	7	2022.33526012	4368.86538462	3839.86764706	n/a	4216.77932961	2313.00473934	1915.74657534	1443.24137931	2443.76470588	2177.84020619	1967.83606557	3566.34722222	4124.96108949	2211.36702128	2439.97674419	1958.24864865	1988.31382979	1505.87755102	2332.5988024	2191.8089172	1675.0	1882.45	1945.04324324	1650.57983193	1924.03468208	2090.17647059	1850.00584795	1919.56953642	1631.05376344	2050.70689655	2077.46666667	2194.41984733	1936.96124031	n/a	2116.53797468	2194.5	n/a	n/a	n/a	n/a	1606.55345912	2456.03061224	2109.79166667	n/a	n/a	n/a	1953.4611399	1849.12727273	1781.41509434	1942.57377049	1907.72727273	n/a	n/a	1721.38311688	2019.81865285	n/a	2143.14349776	2129.515625	n/a	n/a	2164.88095238	2153.64150943	2144.30660377	n/a	1637.84375	1964.31382979	2215.96153846	n/a	1968.56756757	2216.89528796	2282.19565217	2010.38349515	1999.17391304	2037.74456522	1854.93820225	n/a	n/a	n/a	n/a	1743.3	n/a	n/a	2117.14516129	2216.06912442	n/a	n/a	n/a	2011.36464088	n/a	n/a	1933.03389831	n/a	n/a	n/a	n/a	1897.70588235
alpha_rarefaction_10286_8.txt	10286	8	1862.98514851	4608.57926829	3607.01086957	n/a	4177.7925072	2354.36898396	1748.02684564	1541.65178571	2105.28436019	2032.18932039	1905.31958763	3532.59851301	3899.86170213	2070.03940887	2383.00456621	2193.70491803	2073.50531915	1450.66455696	2269.26404494	1894.93820225	1490.46853147	1972.59195402	1978.51744186	1660.16	1805.22513089	2032.6779661	1725.84971098	1905.52205882	1753.6416185	2035.04639175	2189.22613065	1981.35135135	1671.5	n/a	2049.26829268	2201.6443299	n/a	n/a	n/a	n/a	1673.32089552	2305.27722772	1949.55747126	n/a	n/a	n/a	1960.4009901	1915.52830189	1982.63235294	1810.27884615	1972.80254777	n/a	n/a	1891.98550725	2014.71428571	n/a	2262.46192893	2202.8	n/a	n/a	2117.16374269	2161.62135922	2046.97029703	n/a	1717.22142857	2014.8021978	2068.00534759	n/a	1858.48186528	2244.52717391	2283.85407725	2038.97560976	1830.9125	1968.0	1963.20805369	n/a	n/a	n/a	n/a	1886.14	n/a	n/a	1928.55665025	2203.09333333	n/a	n/a	n/a	1946.09223301	n/a	n/a	1769.72251309	n/a	n/a	n/a	n/a	1870.38709677
alpha_rarefaction_10286_9.txt	10286	9	2053.15976331	4590.72876712	3706.62080537	n/a	4142.75590551	2185.33165829	1769.76190476	1400.35897436	2210.78350515	2011.84331797	1881.82926829	3671.16602317	3778.1875	2169.2238806	2400.12903226	1991.92391304	1992.46875	1493.35714286	2174.19689119	1938.53409091	1614.25	1946.48447205	1944.35135135	1686.29508197	1911.47593583	1934.26946108	1893.125	1795.48076923	1807.89473684	2108.53448276	2123.55208333	1985.25609756	1797.31756757	n/a	2016.49090909	2197.50510204	n/a	n/a	n/a	n/a	1575.48076923	2336.42926829	2011.31428571	n/a	n/a	n/a	1971.41538462	1857.81609195	1859.34	1959.41935484	1830.97159091	n/a	n/a	1808.4375	1891.41232227	n/a	2337.125	2169.19459459	n/a	n/a	2135.08092486	2227.04975124	2108.71014493	n/a	1662.13207547	1978.44571429	2132.23809524	n/a	1971.53571429	2339.52095808	2265.75298805	2119.57978723	1985.08609272	2030.06818182	1786.78481013	n/a	n/a	n/a	n/a	1922.2885906	n/a	n/a	1946.35545024	2221.72477064	n/a	n/a	n/a	1899.94475138	n/a	n/a	1793.33157895	n/a	n/a	n/a	n/a	1851.47019868
